,,silo3
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051299,-76399
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051304,-76484
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051309,-76374
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051314,-76383
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051319,-76233
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051324,-76431
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051329,-76635
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051334,-76440
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051339,-76462
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051344,-76451
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051349,-76384
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051354,-76402
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051359,-76486
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051364,-76452
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051369,-76336
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051374,-76462
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051379,-76324
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051384,-76272
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051389,-76266
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051394,-76295
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051399,-76266
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051404,-76385
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051409,-76423
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051414,-76458
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051419,-76464
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051424,-76443
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051429,-76508
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051434,-76605
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051439,-76226
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051444,-76450
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051449,-76587
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051454,-76389
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051459,-76228
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051464,-76406
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051469,-76515
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051474,-76416
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051479,-76422
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051484,-76313
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051489,-76552
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051494,-76520
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051499,-76403
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051504,-76323
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051509,-76404
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051514,-76507
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051519,-76514
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051524,-76507
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051529,-76416
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051534,-76478
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051539,-76504
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051544,-76430
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051549,-76399
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051554,-75854
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051559,-76691
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051564,-76283
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051569,-76520
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051574,-76625
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051579,-76368
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051584,-76155
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051589,-76317
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051594,-76504
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051599,-76458
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051604,-76473
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051609,-76541
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051614,-76555
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051619,-76562
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051624,-76469
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051629,-76395
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051634,-76474
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051639,-76485
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051644,-76515
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051649,-76484
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051654,-76473
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051659,-76536
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051664,-76439
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051669,-76426
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051674,-76567
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051679,-76440
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051684,-76509
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051689,-76538
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051694,-76458
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051699,-76497
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051704,-76756
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051709,-76838
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051714,-76442
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051719,-76609
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051724,-76317
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051729,-76486
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051734,-76418
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051739,-76479
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051744,-76397
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051749,-76348
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051754,-76315
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051759,-75989
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051764,-76181
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051769,-76440
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051774,-76459
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051779,-76562
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051784,-76437
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051789,-76567
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051794,-76458
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051799,-76383
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051804,-76432
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051809,-76359
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051814,-76499
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051819,-76586
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051824,-76579
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051829,-76559
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051834,-76521
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051839,-76540
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051844,-76528
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051849,-76367
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051854,-76413
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051859,-76208
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051864,-76262
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051869,-76453
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051874,-76688
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051879,-76654
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051884,-76599
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051889,-76443
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051894,-76498
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051899,-76577
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051904,-76514
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051909,-76580
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051914,-76582
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051919,-76455
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051924,-76509
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051929,-76505
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051934,-76535
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051939,-76603
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051944,-76535
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051949,-76499
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051954,-76607
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051959,-76604
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051964,-76497
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051969,-76535
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051974,-76487
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051979,-76358
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051984,-76786
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051989,-76715
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051994,-76457
c9da44b8-4771-11ea-9d18-26361acb5d98,1583051999,-76526
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052004,-76715
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052009,-76396
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052014,-76559
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052019,-76524
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052024,-76450
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052029,-76592
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052034,-76526
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052039,-76567
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052044,-76651
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052049,-76575
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052054,-76604
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052059,-76536
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052064,-76478
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052069,-76559
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052074,-76656
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052079,-76613
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052084,-76414
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052089,-76650
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052094,-76645
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052099,-76165
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052104,-76464
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052109,-76615
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052114,-76640
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052119,-76432
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052124,-76494
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052129,-76552
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052134,-76522
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052139,-76600
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052144,-76764
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052149,-76600
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052154,-76496
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052159,-76496
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052164,-76573
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052169,-76713
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052174,-76560
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052179,-76484
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052184,-76583
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052189,-76483
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052194,-76744
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052199,-75718
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052204,-76405
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052209,-76551
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052214,-76528
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052219,-76721
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052224,-76627
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052229,-76725
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052234,-76448
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052239,-76458
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052244,-76668
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052249,-76595
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052254,-76543
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052259,-76756
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052264,-76557
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052269,-76786
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052274,-76687
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052279,-76563
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052284,-76580
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052289,-76608
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052294,-76487
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052299,-76609
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052304,-76420
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052309,-76614
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052314,-76652
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052319,-76587
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052324,-76082
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052329,-76302
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052334,-76143
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052339,-76582
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052344,-76324
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052349,-76769
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052354,-76601
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052359,-76286
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052364,-76314
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052369,-76518
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052374,-76594
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052379,-76326
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052384,-76441
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052389,-76618
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052394,-76307
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052399,-76463
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052404,-76529
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052409,-76470
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052414,-76592
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052419,-76695
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052424,-76439
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052429,-76489
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052434,-76596
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052439,-76513
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052444,-76528
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052449,-76543
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052454,-76650
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052459,-76551
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052464,-76649
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052469,-76502
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052474,-76626
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052479,-76268
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052484,-76212
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052489,-76155
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052494,-76260
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052499,-76435
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052504,-76510
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052509,-76550
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052514,-76685
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052519,-76559
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052524,-76617
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052529,-76558
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052534,-76652
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052539,-76587
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052544,-76635
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052549,-76632
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052554,-76570
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052559,-76592
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052564,-76446
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052569,-76544
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052574,-76433
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052579,-76348
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052584,-76561
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052589,-76643
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052594,-76420
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052599,-76486
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052604,-76385
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052609,-76540
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052614,-76260
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052619,-76344
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052624,-76472
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052629,-76264
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052634,-76434
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052639,-76380
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052644,-76319
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052649,-76403
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052654,-76276
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052659,-76176
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052664,-75985
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052669,-76109
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052674,-76238
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052679,-76184
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052684,-76106
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052689,-76285
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052694,-76197
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052699,-76112
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052704,-76316
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052709,-76334
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052714,-76280
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052719,-76460
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052724,-76379
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052729,-76387
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052734,-76410
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052739,-76670
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052744,-76311
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052749,-76365
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052754,-76472
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052759,-76403
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052764,-76418
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052769,-76234
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052774,-76445
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052779,-76087
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052784,-76109
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052789,-75749
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052794,-76212
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052799,-76186
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052804,-76289
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052809,-76318
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052814,-76351
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052819,-76260
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052824,-76196
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052829,-76235
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052834,-75939
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052839,-76383
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052844,-76370
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052849,-76440
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052854,-76356
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052859,-76260
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052864,-76068
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052869,-75371
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052874,-76114
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052879,-76153
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052884,-76145
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052889,-76442
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052894,-76417
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052899,-76199
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052904,-76290
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052909,-76381
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052914,-76231
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052919,-76268
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052924,-76324
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052929,-76290
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052934,-76232
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052939,-76088
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052944,-76371
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052949,-76191
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052954,-76065
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052959,-76256
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052964,-76241
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052969,-75882
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052974,-75589
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052979,-75895
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052984,-76284
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052989,-76436
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052994,-76201
c9da44b8-4771-11ea-9d18-26361acb5d98,1583052999,-76400
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053004,-76225
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053009,-76381
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053014,-76119
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053019,-76380
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053024,-76606
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053029,-76197
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053034,-76233
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053039,-76186
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053044,-76231
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053049,-76034
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053054,-76101
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053059,-76362
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053064,-76132
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053069,-76011
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053074,-75967
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053079,-76351
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053084,-76435
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053089,-76367
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053094,-76354
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053099,-76296
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053104,-76009
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053109,-76239
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053114,-76326
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053119,-76147
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053124,-76182
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053129,-76296
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053134,-76525
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053139,-76326
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053144,-76364
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053149,-76379
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053154,-76471
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053159,-76453
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053164,-76382
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053169,-76389
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053174,-76138
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053179,-76109
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053184,-76251
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053189,-76271
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053194,-76164
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053199,-76185
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053204,-76123
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053209,-76229
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053214,-76229
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053219,-76156
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053224,-76444
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053229,-76211
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053234,-76344
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053239,-76109
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053244,-76075
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053249,-76251
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053254,-76508
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053259,-76286
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053264,-76308
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053269,-76228
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053274,-76344
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053279,-76333
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053284,-76399
c9da44b8-4771-11ea-9d18-26361acb5d98,1583053289,-76499
